,target,monthly_debt_capacity,var_employment_time_in_months,approved_amount,approved_term,approved_interest_amount,var_net_income,default_request_term,person_gender_FEMALE,person_gender_MALE,credit_history_marital_status_C,credit_history_marital_status_D,credit_history_marital_status_S,credit_history_marital_status_V,var_max_sbs_qual_12m_CPP,var_max_sbs_qual_12m_DEFICIENTE,var_max_sbs_qual_12m_DUDOSO,var_max_sbs_qual_12m_NORMAL,var_max_sbs_qual_12m_PERDIDA,person_degree_type_desc_Carrera Tecnica,person_degree_type_desc_Postgrado,person_degree_type_desc_Primaria,person_degree_type_desc_Secundaria,person_degree_type_desc_Universitaria
1387,0,0.06602989752700303,0.39749536178107603,0.0,2,0.005265917930341301,0.07083639416517998,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1388,1,0.10919014583994759,0.09090909090909091,0.17094017094017094,6,0.14769042520648518,0.11511403784937209,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1389,0,0.10931038442572566,0.09090909090909091,0.21367521367521364,6,0.219818205654853,0.11095661199146466,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1390,0,0.09644215375678032,0.1477272727272727,0.17094017094017094,6,0.14075077568500635,0.10361003253226991,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1391,0,0.07278487425610819,0.8863636363636364,0.11965811965811966,6,0.1054101297906743,0.1072223971385595,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1392,0,0.06031653820952587,0.39749536178107603,0.08547008547008546,6,0.08605952016781017,0.04897330954629727,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1393,1,0.07909132053040077,0.045454545454545456,0.1282051282051282,12,0.21338111261635279,0.051850491482142234,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1394,1,0.08131911185565965,0.8409090909090909,0.29914529914529914,12,0.5261897478477474,0.051911708119075105,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1395,0,0.09461290605853864,0.1590909090909091,0.06837606837606837,3,0.03903334353013154,0.08864169027879806,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1396,0,0.08501408412648019,0.7840909090909091,0.08547008547008546,6,0.08683739020233362,0.06583726868856474,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1397,0,0.09925222407608805,0.25,0.17094017094017094,6,0.14769042520648518,0.09175884143141988,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1398,0,0.041620113618708585,0.39749536178107603,0.017094017094017096,6,0.046475549534588996,0.1013016989190891,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1399,0,0.062274130465620546,0.8409090909090909,0.08547008547008546,6,0.11299654765546477,0.057451813761499985,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
1400,1,0.09782557299090106,0.3068181818181818,0.17094017094017094,6,0.14769042520648518,0.11912209511316332,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1401,0,0.12401867075567925,0.42045454545454547,0.08547008547008546,3,0.047476292444172535,0.10623418571378598,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1402,0,0.09383203074865407,0.6818181818181819,0.042735042735042736,3,0.027168640475462136,0.07496997470878372,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1403,1,0.13692743128499923,0.5795454545454546,0.17094017094017094,6,0.14075077568500635,0.11245029793262673,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1404,0,0.11433473611683408,0.17045454545454544,0.47008547008547,12,0.684062404405017,0.08224332738657432,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1405,0,0.046135140064442484,0.06818181818181819,0.025641025641025647,6,0.07425599790237296,0.047320460349109736,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1406,0,0.08055309749457915,0.05681818181818182,0.08547008547008546,6,0.08683739020233362,0.06121663693287159,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1407,0,0.06738089287282406,0.39749536178107603,0.0,2,0.005265917930341301,0.14111309336411657,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1408,0,0.08453988476009701,0.9431818181818182,0.042735042735042736,3,0.02994362627277892,0.07081377314863399,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1409,0,0.09958727092185168,0.26136363636363635,0.042735042735042736,3,0.027168640475462136,0.08453737712946445,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1410,1,0.051456710731631536,0.28409090909090906,0.042735042735042736,6,0.056592230039767516,0.10290236820932593,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1411,0,0.05664588385493013,0.39749536178107603,0.059829059829059825,6,0.11637023117598219,0.05864553818169098,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1412,0,0.05190659218178994,0.5340909090909091,0.13675213675213677,12,0.25339771883057294,0.06950128845279323,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1413,0,0.09627192834320687,0.4431818181818182,0.042735042735042736,5,0.04376611458287812,0.06909113698534299,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1414,0,0.1591040198866515,0.8409090909090909,0.16239316239316237,12,0.32190709260149464,0.1769277410361353,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
1415,1,0.043570950898074154,0.3068181818181818,0.017094017094017096,6,0.06372853209806408,0.03957655577710148,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1416,0,0.09560453664237127,0.09090909090909091,0.17094017094017094,6,0.14769042520648518,0.09096588193934306,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1417,1,0.05938164943021772,0.1477272727272727,0.17094017094017094,12,0.3251321942053053,0.05356455731626264,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
1418,0,0.13289065719168597,0.9431818181818182,0.14529914529914528,3,0.06482104619149588,0.15511992629516913,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1419,1,0.05830220414890671,0.05681818181818182,0.17094017094017094,12,0.3251321942053053,0.08842294284115158,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1420,0,0.10562892210836335,0.1477272727272727,0.042735042735042736,3,0.02854520823318621,0.08718718298527303,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1421,0,0.07287674193962403,0.09090909090909091,0.11965811965811966,6,0.14578508062754011,0.057696680309231474,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
1422,0,0.07739987435743284,0.8181818181818182,0.1282051282051282,6,0.15398330638465238,0.082790195998181,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1423,0,0.11070866460865043,0.4431818181818182,0.17094017094017094,6,0.14075077568500635,0.07734885321999511,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1424,0,0.08535858793966455,0.38636363636363635,0.15384615384615385,6,0.13523576454136257,0.1712434556616644,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1425,0,0.06795641689014381,0.13636363636363635,0.08547008547008546,6,0.08683739020233362,0.05286056599153462,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1426,0,0.2589033970777971,0.1590909090909091,0.2564102564102564,10,0.2634182580955295,0.25344941172560953,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1427,0,0.07548686494775025,0.8863636363636364,0.1282051282051282,6,0.11708692042127344,0.10393628806800295,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1428,0,0.11762170779321666,0.7727272727272727,0.07692307692307693,5,0.06384215356378098,0.08675499352852696,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1429,0,0.08383601618492426,0.11363636363636365,0.042735042735042736,3,0.02854520823318621,0.07321999510266905,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1430,0,0.14980106593532785,0.8863636363636364,0.1282051282051282,6,0.11708692042127344,0.1355028509462343,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1431,0,0.060634022115793815,0.11363636363636365,0.042735042735042736,6,0.0953109295109907,0.04474936159792913,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1432,0,0.08780929349698391,0.07954545454545454,0.042735042735042736,3,0.02854520823318621,0.07324733854549272,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1433,0,0.13391471166381833,0.20454545454545453,0.17094017094017094,6,0.14075077568500635,0.09916891128834786,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1434,1,0.14029411168678524,0.39749536178107603,0.47008547008547,12,0.6034873049862345,0.1226073623325288,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1435,0,0.08004512324455043,0.07954545454545454,0.042735042735042736,3,0.02854520823318621,0.06766927858816946,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1436,0,0.21282229682718742,0.25,0.3846153846153846,6,0.33264869116811613,0.16617320225976842,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1437,0,0.1368220536480252,0.8636363636363636,0.1282051282051282,6,0.1113009657824586,0.09957906275579809,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1438,0,0.052519944068792686,0.011363636363636364,0.042735042735042736,6,0.0953109295109907,0.0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1439,1,0.15025635136686954,0.07954545454545454,0.3846153846153846,12,0.4484595551282612,0.09946968901948439,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1440,0,0.13272718675484163,0.3409090909090909,0.08547008547008546,6,0.08683739020233362,0.17543405509497323,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1441,0,0.11119907591918347,0.10227272727272728,0.08547008547008546,3,0.04749377266966744,0.10467712596634836,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1442,1,0.14142354379589162,0.1477272727272727,0.08547008547008546,6,0.08683739020233362,0.12426102773988176,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1443,1,0.06780915839744933,0.17045454545454544,0.042735042735042736,6,0.0953109295109907,0.05157501661594431,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1444,0,0.08872526834145057,0.39749536178107603,0.17948717948717946,6,0.14566271904907574,0.07562621705670411,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1445,0,0.06240382601881937,0.36363636363636365,0.07692307692307693,6,0.08074553161735787,0.05791093853849652,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1446,0,0.07075838123737664,0.4318181818181818,0.11111111111111112,6,0.1375912249268016,0.04958547591562599,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1447,1,0.05427218503232257,0.29545454545454547,0.05128205128205128,6,0.10583839531529958,0.04184157134361773,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1448,0,0.1869345240105648,0.7727272727272727,0.08547008547008546,3,0.043040685224839406,0.12504704935809982,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1449,0,0.06391423881544728,0.5909090909090909,0.042735042735042736,6,0.0953109295109907,0.04398415363626824,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1450,0,0.07277406629334163,0.13636363636363635,0.11965811965811966,6,0.14578508062754011,0.057696680309231474,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1451,0,0.07143387891028716,0.39749536178107603,0.0,2,0.005484420749027661,0.22622170916850318,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1452,0,0.06512067765926546,0.1477272727272727,0.08547008547008546,6,0.08683739020233362,0.08986969601567146,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1453,0,0.09537351643823588,0.1477272727272727,0.17094017094017094,6,0.14075077568500635,0.09840312029943682,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1454,1,0.060625916143718886,0.39749536178107603,0.07692307692307693,6,0.10292356771402351,0.045453352922657154,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1455,0,0.07575706401691447,0.10227272727272728,0.1282051282051282,6,0.15398330638465238,0.08590734715080282,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1456,0,0.08755125338593209,0.32954545454545453,0.16239316239316237,6,0.18677620941310147,0.08779404390107391,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1457,0,0.08177709927789299,0.4090909090909091,0.042735042735042736,3,0.02854520823318621,0.07609105537482073,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1458,1,0.05065557049155966,0.32954545454545453,0.042735042735042736,6,0.0953109295109907,0.03672998215972295,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1459,1,0.08693655050358352,0.38636363636363635,0.3504273504273504,12,0.48346807673819003,0.05699268898450345,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1460,1,0.07818210066266322,0.19318181818181818,0.042735042735042736,9,0.09104575449023293,0.05056494210655193,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1461,0,0.16062253865535436,0.8863636363636364,0.11111111111111112,6,0.10498623432242277,0.14628228449994754,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1462,0,0.0664649180283574,0.03409090909090909,0.08547008547008546,6,0.08683739020233362,0.0780050955679155,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1463,0,0.07910077749782152,0.8863636363636364,0.13675213675213677,6,0.12313507844251192,0.16049719568335258,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
1464,0,0.11035875681408278,0.3068181818181818,0.1282051282051282,6,0.1113009657824586,0.11469082684436982,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1465,0,0.06557055910942387,0.6136363636363636,0.20512820512820512,12,0.3787484158545646,0.1520329753734215,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1466,0,0.11922804125939787,0.42045454545454547,0.042735042735042736,3,0.028584538740549753,0.1068695560919299,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1467,0,0.1070326062726714,0.18181818181818182,0.08547008547008546,3,0.047476292444172535,0.08864169027879806,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1468,1,0.07647444254554543,0.1590909090909091,0.042735042735042736,6,0.07800987632740464,0.04897330954629727,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1469,0,0.08829970480751693,0.9431818181818182,0.06837606837606837,3,0.035266354935978676,0.1197444642669745,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1470,0,0.07548686494775025,0.011363636363636364,0.1282051282051282,6,0.15398330638465238,0.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1471,0,0.053970913070204476,0.19318181818181818,0.059829059829059825,6,0.06487785692435433,0.10034467880505124,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1472,1,0.05906821850998724,0.6363636363636364,0.06837606837606837,6,0.12689769698029105,0.03896438940777276,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1473,0,0.07886435331230285,0.011363636363636364,0.042735042735042736,3,0.02854520823318621,0.0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1474,1,0.06401286147569221,0.19318181818181818,0.08547008547008546,6,0.11299654765546477,0.0563499142967083,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1475,0,0.10906990725416953,0.5340909090909091,0.08547008547008546,6,0.08683739020233362,0.10314128799804108,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1476,0,0.057326785509223925,0.39749536178107603,0.17094017094017094,12,0.25820041078529915,0.04444327841326477,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1477,0,0.12177196549557888,0.06818181818181819,0.17094017094017094,6,0.14075077568500635,0.08864169027879806,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1478,0,0.10241355318530927,0.2727272727272727,0.08547008547008546,3,0.047476292444172535,0.0939189725049848,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1479,1,0.22813312708137723,0.23863636363636365,0.6410256410256411,12,0.9216405191626974,0.18907638671424076,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1480,0,0.07335904727808212,0.5,0.11965811965811966,6,0.14578508062754011,0.05509497323958443,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1481,1,0.06391694080613892,0.39749536178107603,0.059829059829059825,6,0.07263470698772015,0.03672998215972295,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1482,0,0.06873188821864509,0.39749536178107603,0.0,2,0.005484420749027661,0.10483786336446636,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1483,0,0.05070015333797175,0.39749536178107603,0.1282051282051282,12,0.226049906043788,0.08557922597684262,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1484,0,0.053044130262971244,0.1590909090909091,0.042735042735042736,6,0.0953109295109907,0.06362245076433344,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
1485,0,0.16650747438175076,0.07954545454545454,0.21367521367521364,6,0.1779355853690513,0.150240552244027,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
1486,0,0.07979248711488189,0.10227272727272728,0.042735042735042736,3,0.027168640475462136,0.06121663693287159,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1487,1,0.1392268253635866,0.3068181818181818,0.11111111111111112,3,0.05160162566097103,0.1219849931787176,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1488,0,0.09197846513418763,0.46590909090909094,0.042735042735042736,3,0.027168640475462136,0.07496997470878372,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1489,1,0.057051182458676436,0.39749536178107603,0.06837606837606837,6,0.0948608137044968,0.04355563717773814,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1490,1,0.10830929687447229,0.39749536178107603,0.3846153846153846,12,0.5326399510553688,0.07496997470878372,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1491,0,0.05937084146745115,0.045454545454545456,0.042735042735042736,6,0.05656163964515143,0.04955486759715955,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1492,0,0.09002357486878458,0.45454545454545453,0.042735042735042736,3,0.028584538740549753,0.0763180816455032,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1493,0,0.1377866643249414,0.875,0.042735042735042736,6,0.042603679587466685,0.18314111309336412,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1494,0,0.1926830092070333,0.39749536178107603,0.08547008547008546,6,0.0819691474020015,0.19149117896246545,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1495,0,0.14884456123048656,0.6931818181818182,0.042735042735042736,6,0.0953109295109907,0.13224163665302413,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1496,1,0.07989110977512684,0.6022727272727273,0.29059829059829057,12,0.512786784949526,0.05044250883268619,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1497,1,0.06906423307371706,0.045454545454545456,0.1282051282051282,12,0.24085565703797585,0.04132122992968832,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1498,0,0.07059761279122394,0.39749536178107603,0.008547008547008544,6,0.03366691430319451,0.043463812222338825,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1499,0,0.08432237450941982,0.45454545454545453,0.15384615384615385,6,0.17857798365598918,0.07341139913247281,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1500,0,0.05049345105006113,0.011363636363636364,0.042735042735042736,6,0.0953109295109907,0.0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
1501,0,0.1805321570667189,0.10227272727272728,0.21367521367521364,6,0.1779355853690513,0.16547614884388012,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1502,0,0.08224184167685543,0.1477272727272727,0.15384615384615385,6,0.12896910370143777,0.14405277458285237,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1503,1,0.08224184167685543,0.9431818181818182,0.042735042735042736,3,0.030188349429707648,0.05586018120124532,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1504,0,0.08944940184681065,0.8409090909090909,0.3504273504273504,12,0.6066162653498232,0.07455982324133348,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1505,0,0.09793905659995003,0.39749536178107603,0.42735042735042733,12,0.5523663855263734,0.07291921737153252,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1506,1,0.10089368342126061,0.07954545454545454,0.08547008547008546,6,0.08683739020233362,0.09916891128834786,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1507,0,0.17879612804733888,0.3181818181818182,0.21367521367521364,6,0.1779355853690513,0.17453784353027602,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
1508,1,0.1046886293476719,0.875,0.17094017094017094,6,0.14075077568500635,0.09908688099485781,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1509,0,0.09478448246745791,0.6363636363636364,0.18803418803418803,6,0.19684044924179525,0.1229309942631266,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1510,0,0.14567782813988206,0.6931818181818182,0.17094017094017094,6,0.14075077568500635,0.1072223971385595,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1511,0,0.05949918602530415,0.06818181818181819,0.06837606837606837,6,0.12689769698029105,0.04279042921607724,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1512,0,0.11210829578692103,0.2727272727272727,0.17094017094017094,6,0.14075077568500635,0.1050565525238745,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1513,1,0.07401968400218861,0.8295454545454546,0.08547008547008546,6,0.08754533933487743,0.04585126106272082,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1514,0,0.08868744047176758,0.42045454545454547,0.08547008547008546,6,0.08683739020233362,0.073739520306433,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1515,1,0.05602577699119827,0.045454545454545456,0.059829059829059825,6,0.11637023117598219,0.03826039808304474,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1516,1,0.10398476077249916,0.011363636363636364,0.17094017094017094,6,0.14769042520648518,0.0887816723335782,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1517,0,0.0658299502158215,0.8522727272727273,0.09401709401709403,6,0.09288554822357209,0.15312834505194667,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1518,0,0.24588385493011977,0.05681818181818182,0.21367521367521364,6,0.1779355853690513,0.19370972819813204,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1519,0,0.09661643215639122,0.48863636363636365,0.1282051282051282,6,0.11261635275095049,0.07223563158078847,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1520,0,0.06096906896155743,0.39749536178107603,0.07692307692307693,6,0.13742516278459996,0.07805978241858187,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1521,0,0.10710826201203737,0.1477272727272727,0.08547008547008546,3,0.042935803871869946,0.08871969776471823,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1522,1,0.061402738467565984,0.125,0.07692307692307693,6,0.13742516278459996,0.04621856088431805,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1523,1,0.2574780969879559,0.5795454545454546,0.1282051282051282,12,0.26659528907922914,0.2057309849581978,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
1524,0,0.08764582306013956,0.05681818181818182,0.16239316239316237,6,0.18677620941310147,0.0706497125616539,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1525,1,0.15389863481920305,0.39749536178107603,0.3846153846153846,12,0.5294410697898003,0.11431740535907932,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1526,0,0.06975324070008579,0.39749536178107603,0.11111111111111112,6,0.1052659179303413,0.0766379239864274,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1527,0,0.06443031903755092,0.8409090909090909,0.20512820512820512,12,0.34156797622689333,0.13460663938153708,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1528,0,0.0601706307121772,0.7272727272727273,0.008547008547008544,3,0.014329414849451558,0.06922785416448037,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1529,0,0.1649930085990854,0.6590909090909091,0.21367521367521364,6,0.1779355853690513,0.14867218200580687,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1530,0,0.03765899526476131,0.8295454545454546,0.042735042735042736,12,0.1750950487261286,0.10091889085948158,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1531,0,0.07683786029357129,0.05681818181818182,0.1282051282051282,6,0.15398330638465238,0.08098552954139993,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1532,1,0.0676281250211093,0.09090909090909091,0.10256410256410257,6,0.12939299916968933,0.06075751215587505,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1533,0,0.10588426022872352,0.5568181818181818,0.17094017094017094,6,0.14769042520648518,0.08745233847553084,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1534,0,0.09497902579725613,0.20454545454545453,0.06837606837606837,3,0.039894244635755804,0.07811446926924825,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1535,0,0.16855017934463215,0.48863636363636365,0.47008547008547,12,0.688738364724905,0.23238272641410432,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1536,1,0.08186491397537135,0.26136363636363635,0.14529914529914528,6,0.1291832364637504,0.09720018424458672,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1537,1,0.0786563000290464,0.09090909090909091,0.1282051282051282,6,0.11703010968841498,0.09862204264176025,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1538,0,0.08320780334911745,0.3977272727272727,0.08547008547008546,6,0.08683739020233362,0.07980025885892189,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1539,0,0.11101128756611435,0.9090909090909091,0.08547008547008546,6,0.08185115587991086,0.0824620748242208,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1540,0,0.09970750950762974,0.1477272727272727,0.042735042735042736,6,0.056592230039767516,0.08482876832126492,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1541,1,0.146380345719709,0.1477272727272727,0.17094017094017094,6,0.14769042520648518,0.12939448000839543,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1542,1,0.09392930241355318,0.39749536178107603,0.1965811965811966,6,0.1576323034567146,0.07729416633434777,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1543,0,0.11645174582373564,0.8295454545454546,0.21367521367521364,6,0.219818205654853,0.09862204264176025,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1544,0,0.06221873965644189,0.39749536178107603,0.042735042735042736,6,0.0706681816195429,0.04416780354706685,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1545,0,0.11100183059869359,0.11363636363636365,0.17094017094017094,6,0.16334833719354983,0.07729416633434777,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
1546,1,0.06577726139733449,0.42045454545454547,0.09401709401709403,6,0.09284184765983483,0.04591247769965369,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
